,name,path,label
4237,3913.wav,./raw_data/positive/3913.wav,positive
4422,408.wav,./raw_data/positive/408.wav,positive
8309,2846.wav,./raw_data/negative/2846.wav,negative
1519,1467.wav,./raw_data/positive/1467.wav,positive
2936,2742.wav,./raw_data/positive/2742.wav,positive
221,0222.wav,./raw_data/positive/0222.wav,positive
4224,3901.wav,./raw_data/positive/3901.wav,positive
5196,4777.wav,./raw_data/positive/4777.wav,positive
5189,4770.wav,./raw_data/positive/4770.wav,positive
9001,3469.wav,./raw_data/negative/3469.wav,negative
9920,4296.wav,./raw_data/negative/4296.wav,negative
279,0280.wav,./raw_data/positive/0280.wav,positive
9134,3589.wav,./raw_data/negative/3589.wav,negative
10804,038.wav,./raw_data/background/038.wav,background
10009,4376.wav,./raw_data/negative/4376.wav,negative
3937,3643.wav,./raw_data/positive/3643.wav,positive
1862,1776.wav,./raw_data/positive/1776.wav,positive
5666,0409.wav,./raw_data/negative/0409.wav,negative
8537,3050.wav,./raw_data/negative/3050.wav,negative
8759,3250.wav,./raw_data/negative/3250.wav,negative
6148,0891.wav,./raw_data/negative/0891.wav,negative
10864,098.wav,./raw_data/background/098.wav,background
10830,064.wav,./raw_data/background/064.wav,background
3838,3554.wav,./raw_data/positive/3554.wav,positive
6286,1024.wav,./raw_data/negative/1024.wav,negative
60,0061.wav,./raw_data/positive/0061.wav,positive
6780,147.wav,./raw_data/negative/147.wav,negative
3755,348.wav,./raw_data/positive/348.wav,positive
5110,47.wav,./raw_data/positive/47.wav,positive
11069,303.wav,./raw_data/background/303.wav,background
6881,1560.wav,./raw_data/negative/1560.wav,negative
5256,98.wav,./raw_data/positive/98.wav,positive
5301,0044.wav,./raw_data/negative/0044.wav,negative
2582,2423.wav,./raw_data/positive/2423.wav,positive
3367,313.wav,./raw_data/positive/313.wav,positive
5453,0196.wav,./raw_data/negative/0196.wav,negative
2015,1913.wav,./raw_data/positive/1913.wav,positive
3349,3113.wav,./raw_data/positive/3113.wav,positive
7882,2461.wav,./raw_data/negative/2461.wav,negative
1369,1331.wav,./raw_data/positive/1331.wav,positive
8696,3194.wav,./raw_data/negative/3194.wav,negative
324,0325.wav,./raw_data/positive/0325.wav,positive
5813,0556.wav,./raw_data/negative/0556.wav,negative
8745,3238.wav,./raw_data/negative/3238.wav,negative
10943,177.wav,./raw_data/background/177.wav,background
1616,1554.wav,./raw_data/positive/1554.wav,positive
2679,2510.wav,./raw_data/positive/2510.wav,positive
5681,0424.wav,./raw_data/negative/0424.wav,negative
5291,0034.wav,./raw_data/negative/0034.wav,negative
4931,4538.wav,./raw_data/positive/4538.wav,positive
9088,3547.wav,./raw_data/negative/3547.wav,negative
194,0195.wav,./raw_data/positive/0195.wav,positive
9009,3476.wav,./raw_data/negative/3476.wav,negative
7259,1900.wav,./raw_data/negative/1900.wav,negative
6223,0966.wav,./raw_data/negative/0966.wav,negative
5154,4739.wav,./raw_data/positive/4739.wav,positive
1268,1240.wav,./raw_data/positive/1240.wav,positive
9449,3872.wav,./raw_data/negative/3872.wav,negative
5680,0423.wav,./raw_data/negative/0423.wav,negative
3141,2927.wav,./raw_data/positive/2927.wav,positive
3927,3634.wav,./raw_data/positive/3634.wav,positive
6781,1470.wav,./raw_data/negative/1470.wav,negative
9274,3714.wav,./raw_data/negative/3714.wav,negative
1007,1005.wav,./raw_data/positive/1005.wav,positive
6337,1070.wav,./raw_data/negative/1070.wav,negative
8854,3336.wav,./raw_data/negative/3336.wav,negative
9918,4294.wav,./raw_data/negative/4294.wav,negative
7078,1738.wav,./raw_data/negative/1738.wav,negative
5329,0072.wav,./raw_data/negative/0072.wav,negative
1128,1114.wav,./raw_data/positive/1114.wav,positive
3302,3071.wav,./raw_data/positive/3071.wav,positive
1206,1185.wav,./raw_data/positive/1185.wav,positive
7514,213.wav,./raw_data/negative/213.wav,negative
2449,2303.wav,./raw_data/positive/2303.wav,positive
4379,4040.wav,./raw_data/positive/4040.wav,positive
3307,3076.wav,./raw_data/positive/3076.wav,positive
4604,4243.wav,./raw_data/positive/4243.wav,positive
2493,2343.wav,./raw_data/positive/2343.wav,positive
2412,2270.wav,./raw_data/positive/2270.wav,positive
7209,1856.wav,./raw_data/negative/1856.wav,negative
3975,3678.wav,./raw_data/positive/3678.wav,positive
4754,4379.wav,./raw_data/positive/4379.wav,positive
4274,3947.wav,./raw_data/positive/3947.wav,positive
9897,4275.wav,./raw_data/negative/4275.wav,negative
4849,4464.wav,./raw_data/positive/4464.wav,positive
9416,3842.wav,./raw_data/negative/3842.wav,negative
10588,4898.wav,./raw_data/negative/4898.wav,negative
8290,2829.wav,./raw_data/negative/2829.wav,negative
8462,2984.wav,./raw_data/negative/2984.wav,negative
1497,1447.wav,./raw_data/positive/1447.wav,positive
1487,1438.wav,./raw_data/positive/1438.wav,positive
8824,3309.wav,./raw_data/negative/3309.wav,negative
6404,1130.wav,./raw_data/negative/1130.wav,negative
647,0648.wav,./raw_data/positive/0648.wav,positive
2891,2701.wav,./raw_data/positive/2701.wav,positive
1432,1389.wav,./raw_data/positive/1389.wav,positive
2738,2564.wav,./raw_data/positive/2564.wav,positive
5789,0532.wav,./raw_data/negative/0532.wav,negative
7984,2553.wav,./raw_data/negative/2553.wav,negative
3940,3646.wav,./raw_data/positive/3646.wav,positive
7706,2302.wav,./raw_data/negative/2302.wav,negative
3637,3373.wav,./raw_data/positive/3373.wav,positive
342,0343.wav,./raw_data/positive/0343.wav,positive
1103,1092.wav,./raw_data/positive/1092.wav,positive
6673,1373.wav,./raw_data/negative/1373.wav,negative
8195,2743.wav,./raw_data/negative/2743.wav,negative
4344,4009.wav,./raw_data/positive/4009.wav,positive
6839,1522.wav,./raw_data/negative/1522.wav,negative
9934,4308.wav,./raw_data/negative/4308.wav,negative
4260,3934.wav,./raw_data/positive/3934.wav,positive
336,0337.wav,./raw_data/positive/0337.wav,positive
5863,0606.wav,./raw_data/negative/0606.wav,negative
3633,337.wav,./raw_data/positive/337.wav,positive
3409,3168.wav,./raw_data/positive/3168.wav,positive
6490,1208.wav,./raw_data/negative/1208.wav,negative
3034,2830.wav,./raw_data/positive/2830.wav,positive
5846,0589.wav,./raw_data/negative/0589.wav,negative
8905,3382.wav,./raw_data/negative/3382.wav,negative
10121,4477.wav,./raw_data/negative/4477.wav,negative
8542,3055.wav,./raw_data/negative/3055.wav,negative
7810,2397.wav,./raw_data/negative/2397.wav,negative
3037,2833.wav,./raw_data/positive/2833.wav,positive
8177,2727.wav,./raw_data/negative/2727.wav,negative
10210,4557.wav,./raw_data/negative/4557.wav,negative
9625,403.wav,./raw_data/negative/403.wav,negative
640,0641.wav,./raw_data/positive/0641.wav,positive
10250,4593.wav,./raw_data/negative/4593.wav,negative
10980,214.wav,./raw_data/background/214.wav,background
7312,1949.wav,./raw_data/negative/1949.wav,negative
10065,4426.wav,./raw_data/negative/4426.wav,negative
1945,1850.wav,./raw_data/positive/1850.wav,positive
3073,2866.wav,./raw_data/positive/2866.wav,positive
3443,3199.wav,./raw_data/positive/3199.wav,positive
7235,188.wav,./raw_data/negative/188.wav,negative
2945,2750.wav,./raw_data/positive/2750.wav,positive
6931,1605.wav,./raw_data/negative/1605.wav,negative
6816,1501.wav,./raw_data/negative/1501.wav,negative
6323,1058.wav,./raw_data/negative/1058.wav,negative
6692,1390.wav,./raw_data/negative/1390.wav,negative
10820,054.wav,./raw_data/background/054.wav,background
7392,202.wav,./raw_data/negative/202.wav,negative
238,0239.wav,./raw_data/positive/0239.wav,positive
1249,1223.wav,./raw_data/positive/1223.wav,positive
7458,208.wav,./raw_data/negative/208.wav,negative
11067,301.wav,./raw_data/background/301.wav,background
2821,2639.wav,./raw_data/positive/2639.wav,positive
7720,2315.wav,./raw_data/negative/2315.wav,negative
591,0592.wav,./raw_data/positive/0592.wav,positive
7958,253.wav,./raw_data/negative/253.wav,negative
7714,231.wav,./raw_data/negative/231.wav,negative
2395,2255.wav,./raw_data/positive/2255.wav,positive
6783,1472.wav,./raw_data/negative/1472.wav,negative
3801,3520.wav,./raw_data/positive/3520.wav,positive
6722,1417.wav,./raw_data/negative/1417.wav,negative
9217,3663.wav,./raw_data/negative/3663.wav,negative
6713,1409.wav,./raw_data/negative/1409.wav,negative
5138,4724.wav,./raw_data/positive/4724.wav,positive
3149,2934.wav,./raw_data/positive/2934.wav,positive
708,0709.wav,./raw_data/positive/0709.wav,positive
5178,4760.wav,./raw_data/positive/4760.wav,positive
4390,4050.wav,./raw_data/positive/4050.wav,positive
7904,2481.wav,./raw_data/negative/2481.wav,negative
3023,2820.wav,./raw_data/positive/2820.wav,positive
9777,4167.wav,./raw_data/negative/4167.wav,negative
2338,2203.wav,./raw_data/positive/2203.wav,positive
9487,3906.wav,./raw_data/negative/3906.wav,negative
1188,1169.wav,./raw_data/positive/1169.wav,positive
10099,4457.wav,./raw_data/negative/4457.wav,negative
6102,0845.wav,./raw_data/negative/0845.wav,negative
118,0119.wav,./raw_data/positive/0119.wav,positive
4933,454.wav,./raw_data/positive/454.wav,positive
4678,431.wav,./raw_data/positive/431.wav,positive
4539,4185.wav,./raw_data/positive/4185.wav,positive
9349,3782.wav,./raw_data/negative/3782.wav,negative
2919,2727.wav,./raw_data/positive/2727.wav,positive
9405,3832.wav,./raw_data/negative/3832.wav,negative
307,0308.wav,./raw_data/positive/0308.wav,positive
10644,4948.wav,./raw_data/negative/4948.wav,negative
3614,3352.wav,./raw_data/positive/3352.wav,positive
8368,29.wav,./raw_data/negative/29.wav,negative
8168,2719.wav,./raw_data/negative/2719.wav,negative
9701,4099.wav,./raw_data/negative/4099.wav,negative
1393,1353.wav,./raw_data/positive/1353.wav,positive
4883,4495.wav,./raw_data/positive/4495.wav,positive
1026,1022.wav,./raw_data/positive/1022.wav,positive
7405,2031.wav,./raw_data/negative/2031.wav,negative
6277,1016.wav,./raw_data/negative/1016.wav,negative
9132,3587.wav,./raw_data/negative/3587.wav,negative
443,0444.wav,./raw_data/positive/0444.wav,positive
9004,3471.wav,./raw_data/negative/3471.wav,negative
4108,3798.wav,./raw_data/positive/3798.wav,positive
2881,2693.wav,./raw_data/positive/2693.wav,positive
3642,3378.wav,./raw_data/positive/3378.wav,positive
1110,1099.wav,./raw_data/positive/1099.wav,positive
5415,0158.wav,./raw_data/negative/0158.wav,negative
1924,1831.wav,./raw_data/positive/1831.wav,positive
3534,3280.wav,./raw_data/positive/3280.wav,positive
2568,2410.wav,./raw_data/positive/2410.wav,positive
2611,245.wav,./raw_data/positive/245.wav,positive
5214,6.wav,./raw_data/positive/6.wav,positive
7041,1704.wav,./raw_data/negative/1704.wav,negative
8447,2970.wav,./raw_data/negative/2970.wav,negative
5707,0450.wav,./raw_data/negative/0450.wav,negative
4555,42.wav,./raw_data/positive/42.wav,positive
990,0991.wav,./raw_data/positive/0991.wav,positive
730,0731.wav,./raw_data/positive/0731.wav,positive
1333,13.wav,./raw_data/positive/13.wav,positive
193,0194.wav,./raw_data/positive/0194.wav,positive
6812,1499.wav,./raw_data/negative/1499.wav,negative
5197,4778.wav,./raw_data/positive/4778.wav,positive
3460,3213.wav,./raw_data/positive/3213.wav,positive
2256,213.wav,./raw_data/positive/213.wav,positive
6491,1209.wav,./raw_data/negative/1209.wav,negative
10179,4529.wav,./raw_data/negative/4529.wav,negative
9498,3916.wav,./raw_data/negative/3916.wav,negative
8792,3280.wav,./raw_data/negative/3280.wav,negative
6157,0900.wav,./raw_data/negative/0900.wav,negative
8430,2955.wav,./raw_data/negative/2955.wav,negative
8605,3111.wav,./raw_data/negative/3111.wav,negative
8879,3359.wav,./raw_data/negative/3359.wav,negative
9220,3666.wav,./raw_data/negative/3666.wav,negative
5223,68.wav,./raw_data/positive/68.wav,positive
8433,2958.wav,./raw_data/negative/2958.wav,negative
4675,4307.wav,./raw_data/positive/4307.wav,positive
1826,1743.wav,./raw_data/positive/1743.wav,positive
9530,3945.wav,./raw_data/negative/3945.wav,negative
856,0857.wav,./raw_data/positive/0857.wav,positive
7666,2267.wav,./raw_data/negative/2267.wav,negative
9856,4238.wav,./raw_data/negative/4238.wav,negative
2177,2059.wav,./raw_data/positive/2059.wav,positive
8082,2641.wav,./raw_data/negative/2641.wav,negative
10597,4905.wav,./raw_data/negative/4905.wav,negative
5966,0709.wav,./raw_data/negative/0709.wav,negative
1363,1326.wav,./raw_data/positive/1326.wav,positive
3101,2891.wav,./raw_data/positive/2891.wav,positive
1088,1079.wav,./raw_data/positive/1079.wav,positive
10139,4493.wav,./raw_data/negative/4493.wav,negative
7040,1703.wav,./raw_data/negative/1703.wav,negative
3200,2980.wav,./raw_data/positive/2980.wav,positive
7223,1869.wav,./raw_data/negative/1869.wav,negative
8267,2808.wav,./raw_data/negative/2808.wav,negative
4287,3959.wav,./raw_data/positive/3959.wav,positive
6946,1619.wav,./raw_data/negative/1619.wav,negative
9569,3980.wav,./raw_data/negative/3980.wav,negative
2956,2760.wav,./raw_data/positive/2760.wav,positive
9748,4140.wav,./raw_data/negative/4140.wav,negative
10729,65.wav,./raw_data/negative/65.wav,negative
6945,1618.wav,./raw_data/negative/1618.wav,negative
9550,3963.wav,./raw_data/negative/3963.wav,negative
5224,69.wav,./raw_data/positive/69.wav,positive
8888,3367.wav,./raw_data/negative/3367.wav,negative
657,0658.wav,./raw_data/positive/0658.wav,positive
3322,309.wav,./raw_data/positive/309.wav,positive
8772,3262.wav,./raw_data/negative/3262.wav,negative
125,0126.wav,./raw_data/positive/0126.wav,positive
7723,2318.wav,./raw_data/negative/2318.wav,negative
10031,4396.wav,./raw_data/negative/4396.wav,negative
227,0228.wav,./raw_data/positive/0228.wav,positive
7690,2289.wav,./raw_data/negative/2289.wav,negative
5787,0530.wav,./raw_data/negative/0530.wav,negative
6482,1200.wav,./raw_data/negative/1200.wav,negative
4846,4461.wav,./raw_data/positive/4461.wav,positive
6016,0759.wav,./raw_data/negative/0759.wav,negative
8339,2873.wav,./raw_data/negative/2873.wav,negative
2408,2267.wav,./raw_data/positive/2267.wav,positive
1071,1063.wav,./raw_data/positive/1063.wav,positive
5573,0316.wav,./raw_data/negative/0316.wav,negative
2231,2107.wav,./raw_data/positive/2107.wav,positive
3030,2827.wav,./raw_data/positive/2827.wav,positive
5055,465.wav,./raw_data/positive/465.wav,positive
4560,4203.wav,./raw_data/positive/4203.wav,positive
713,0714.wav,./raw_data/positive/0714.wav,positive
3408,3167.wav,./raw_data/positive/3167.wav,positive
1559,1502.wav,./raw_data/positive/1502.wav,positive
8474,2995.wav,./raw_data/negative/2995.wav,negative
1216,1194.wav,./raw_data/positive/1194.wav,positive
8579,3089.wav,./raw_data/negative/3089.wav,negative
6152,0895.wav,./raw_data/negative/0895.wav,negative
3970,3673.wav,./raw_data/positive/3673.wav,positive
8548,3060.wav,./raw_data/negative/3060.wav,negative
4671,4303.wav,./raw_data/positive/4303.wav,positive
630,0631.wav,./raw_data/positive/0631.wav,positive
5643,0386.wav,./raw_data/negative/0386.wav,negative
930,0931.wav,./raw_data/positive/0931.wav,positive
5740,0483.wav,./raw_data/negative/0483.wav,negative
5947,0690.wav,./raw_data/negative/0690.wav,negative
2063,1957.wav,./raw_data/positive/1957.wav,positive
5008,4607.wav,./raw_data/positive/4607.wav,positive
4519,4167.wav,./raw_data/positive/4167.wav,positive
1810,1729.wav,./raw_data/positive/1729.wav,positive
116,0117.wav,./raw_data/positive/0117.wav,positive
682,0683.wav,./raw_data/positive/0683.wav,positive
6601,1308.wav,./raw_data/negative/1308.wav,negative
7476,2096.wav,./raw_data/negative/2096.wav,negative
7105,1762.wav,./raw_data/negative/1762.wav,negative
2414,2272.wav,./raw_data/positive/2272.wav,positive
6197,0940.wav,./raw_data/negative/0940.wav,negative
2687,2518.wav,./raw_data/positive/2518.wav,positive
2174,2056.wav,./raw_data/positive/2056.wav,positive
8499,3016.wav,./raw_data/negative/3016.wav,negative
673,0674.wav,./raw_data/positive/0674.wav,positive
4394,4054.wav,./raw_data/positive/4054.wav,positive
3389,315.wav,./raw_data/positive/315.wav,positive
2411,227.wav,./raw_data/positive/227.wav,positive
8466,2988.wav,./raw_data/negative/2988.wav,negative
3594,3334.wav,./raw_data/positive/3334.wav,positive
7651,2253.wav,./raw_data/negative/2253.wav,negative
8940,3413.wav,./raw_data/negative/3413.wav,negative
5985,0728.wav,./raw_data/negative/0728.wav,negative
345,0346.wav,./raw_data/positive/0346.wav,positive
3309,3078.wav,./raw_data/positive/3078.wav,positive
9465,3887.wav,./raw_data/negative/3887.wav,negative
6695,1393.wav,./raw_data/negative/1393.wav,negative
442,0443.wav,./raw_data/positive/0443.wav,positive
9753,4145.wav,./raw_data/negative/4145.wav,negative
2503,2352.wav,./raw_data/positive/2352.wav,positive
1078,107.wav,./raw_data/positive/107.wav,positive
4242,3918.wav,./raw_data/positive/3918.wav,positive
6866,1547.wav,./raw_data/negative/1547.wav,negative
6815,1500.wav,./raw_data/negative/1500.wav,negative
8401,2929.wav,./raw_data/negative/2929.wav,negative
2367,223.wav,./raw_data/positive/223.wav,positive
10790,024.wav,./raw_data/background/024.wav,background
5152,4737.wav,./raw_data/positive/4737.wav,positive
9896,4274.wav,./raw_data/negative/4274.wav,negative
1918,1826.wav,./raw_data/positive/1826.wav,positive
10599,4907.wav,./raw_data/negative/4907.wav,negative
2644,248.wav,./raw_data/positive/248.wav,positive
1659,1593.wav,./raw_data/positive/1593.wav,positive
3313,3081.wav,./raw_data/positive/3081.wav,positive
318,0319.wav,./raw_data/positive/0319.wav,positive
8384,2913.wav,./raw_data/negative/2913.wav,negative
8200,2748.wav,./raw_data/negative/2748.wav,negative
10477,4798.wav,./raw_data/negative/4798.wav,negative
4388,4049.wav,./raw_data/positive/4049.wav,positive
10332,4667.wav,./raw_data/negative/4667.wav,negative
2327,2194.wav,./raw_data/positive/2194.wav,positive
7957,2529.wav,./raw_data/negative/2529.wav,negative
2483,2334.wav,./raw_data/positive/2334.wav,positive
9340,3774.wav,./raw_data/negative/3774.wav,negative
3057,2851.wav,./raw_data/positive/2851.wav,positive
1553,1498.wav,./raw_data/positive/1498.wav,positive
7844,2427.wav,./raw_data/negative/2427.wav,negative
1777,17.wav,./raw_data/positive/17.wav,positive
1623,1560.wav,./raw_data/positive/1560.wav,positive
10991,225.wav,./raw_data/background/225.wav,background
4768,4391.wav,./raw_data/positive/4391.wav,positive
9738,4131.wav,./raw_data/negative/4131.wav,negative
10957,191.wav,./raw_data/background/191.wav,background
3064,2858.wav,./raw_data/positive/2858.wav,positive
9708,4104.wav,./raw_data/negative/4104.wav,negative
1257,1230.wav,./raw_data/positive/1230.wav,positive
2802,2621.wav,./raw_data/positive/2621.wav,positive
8785,3274.wav,./raw_data/negative/3274.wav,negative
5941,0684.wav,./raw_data/negative/0684.wav,negative
8534,3048.wav,./raw_data/negative/3048.wav,negative
3729,3456.wav,./raw_data/positive/3456.wav,positive
31,0032.wav,./raw_data/positive/0032.wav,positive
603,0604.wav,./raw_data/positive/0604.wav,positive
7737,2330.wav,./raw_data/negative/2330.wav,negative
7288,1927.wav,./raw_data/negative/1927.wav,negative
2708,2537.wav,./raw_data/positive/2537.wav,positive
867,0868.wav,./raw_data/positive/0868.wav,positive
3357,3120.wav,./raw_data/positive/3120.wav,positive
4803,4422.wav,./raw_data/positive/4422.wav,positive
7871,2451.wav,./raw_data/negative/2451.wav,negative
8912,3389.wav,./raw_data/negative/3389.wav,negative
3774,3497.wav,./raw_data/positive/3497.wav,positive
10786,020.wav,./raw_data/background/020.wav,background
3869,3582.wav,./raw_data/positive/3582.wav,positive
945,0946.wav,./raw_data/positive/0946.wav,positive
4297,3968.wav,./raw_data/positive/3968.wav,positive
4348,4012.wav,./raw_data/positive/4012.wav,positive
577,0578.wav,./raw_data/positive/0578.wav,positive
9279,3719.wav,./raw_data/negative/3719.wav,negative
8093,2651.wav,./raw_data/negative/2651.wav,negative
10921,155.wav,./raw_data/background/155.wav,background
1359,1322.wav,./raw_data/positive/1322.wav,positive
7809,2396.wav,./raw_data/negative/2396.wav,negative
6875,1555.wav,./raw_data/negative/1555.wav,negative
478,0479.wav,./raw_data/positive/0479.wav,positive
5012,4610.wav,./raw_data/positive/4610.wav,positive
3964,3668.wav,./raw_data/positive/3668.wav,positive
4457,4110.wav,./raw_data/positive/4110.wav,positive
2589,243.wav,./raw_data/positive/243.wav,positive
3716,3444.wav,./raw_data/positive/3444.wav,positive
3502,3251.wav,./raw_data/positive/3251.wav,positive
10008,4375.wav,./raw_data/negative/4375.wav,negative
8587,3096.wav,./raw_data/negative/3096.wav,negative
6832,1516.wav,./raw_data/negative/1516.wav,negative
3827,3544.wav,./raw_data/positive/3544.wav,positive
813,0814.wav,./raw_data/positive/0814.wav,positive
1720,1648.wav,./raw_data/positive/1648.wav,positive
7243,1887.wav,./raw_data/negative/1887.wav,negative
1327,1294.wav,./raw_data/positive/1294.wav,positive
8363,2895.wav,./raw_data/negative/2895.wav,negative
4069,3762.wav,./raw_data/positive/3762.wav,positive
3500,325.wav,./raw_data/positive/325.wav,positive
10927,161.wav,./raw_data/background/161.wav,background
8357,289.wav,./raw_data/negative/289.wav,negative
698,0699.wav,./raw_data/positive/0699.wav,positive
3679,3410.wav,./raw_data/positive/3410.wav,positive
3590,3330.wav,./raw_data/positive/3330.wav,positive
6420,1145.wav,./raw_data/negative/1145.wav,negative
6860,1541.wav,./raw_data/negative/1541.wav,negative
1469,1421.wav,./raw_data/positive/1421.wav,positive
7807,2394.wav,./raw_data/negative/2394.wav,negative
10227,4572.wav,./raw_data/negative/4572.wav,negative
5761,0504.wav,./raw_data/negative/0504.wav,negative
6736,143.wav,./raw_data/negative/143.wav,negative
5722,0465.wav,./raw_data/negative/0465.wav,negative
8635,3139.wav,./raw_data/negative/3139.wav,negative
1168,1150.wav,./raw_data/positive/1150.wav,positive
10395,4723.wav,./raw_data/negative/4723.wav,negative
6421,1146.wav,./raw_data/negative/1146.wav,negative
9650,4052.wav,./raw_data/negative/4052.wav,negative
1849,1764.wav,./raw_data/positive/1764.wav,positive
10061,4422.wav,./raw_data/negative/4422.wav,negative
6241,0984.wav,./raw_data/negative/0984.wav,negative
1549,1494.wav,./raw_data/positive/1494.wav,positive
4626,4263.wav,./raw_data/positive/4263.wav,positive
6791,148.wav,./raw_data/negative/148.wav,negative
10845,079.wav,./raw_data/background/079.wav,background
2047,1942.wav,./raw_data/positive/1942.wav,positive
6779,1469.wav,./raw_data/negative/1469.wav,negative
2142,2027.wav,./raw_data/positive/2027.wav,positive
2867,2680.wav,./raw_data/positive/2680.wav,positive
9288,3727.wav,./raw_data/negative/3727.wav,negative
8742,3235.wav,./raw_data/negative/3235.wav,negative
8497,3014.wav,./raw_data/negative/3014.wav,negative
6485,1203.wav,./raw_data/negative/1203.wav,negative
10117,4473.wav,./raw_data/negative/4473.wav,negative
8725,322.wav,./raw_data/negative/322.wav,negative
1517,1465.wav,./raw_data/positive/1465.wav,positive
8958,343.wav,./raw_data/negative/343.wav,negative
2010,1909.wav,./raw_data/positive/1909.wav,positive
7108,1765.wav,./raw_data/negative/1765.wav,negative
3251,3025.wav,./raw_data/positive/3025.wav,positive
4093,3784.wav,./raw_data/positive/3784.wav,positive
3396,3156.wav,./raw_data/positive/3156.wav,positive
282,0283.wav,./raw_data/positive/0283.wav,positive
3810,3529.wav,./raw_data/positive/3529.wav,positive
5819,0562.wav,./raw_data/negative/0562.wav,negative
6060,0803.wav,./raw_data/negative/0803.wav,negative
7289,1928.wav,./raw_data/negative/1928.wav,negative
9078,3538.wav,./raw_data/negative/3538.wav,negative
10537,4851.wav,./raw_data/negative/4851.wav,negative
9759,4150.wav,./raw_data/negative/4150.wav,negative
5999,0742.wav,./raw_data/negative/0742.wav,negative
5467,0210.wav,./raw_data/negative/0210.wav,negative
9151,3603.wav,./raw_data/negative/3603.wav,negative
3319,3087.wav,./raw_data/positive/3087.wav,positive
2576,2418.wav,./raw_data/positive/2418.wav,positive
6050,0793.wav,./raw_data/negative/0793.wav,negative
5119,4707.wav,./raw_data/positive/4707.wav,positive
1121,1108.wav,./raw_data/positive/1108.wav,positive
10013,438.wav,./raw_data/negative/438.wav,negative
9419,3845.wav,./raw_data/negative/3845.wav,negative
1728,1655.wav,./raw_data/positive/1655.wav,positive
3795,3515.wav,./raw_data/positive/3515.wav,positive
306,0307.wav,./raw_data/positive/0307.wav,positive
5103,4693.wav,./raw_data/positive/4693.wav,positive
1392,1352.wav,./raw_data/positive/1352.wav,positive
4079,3771.wav,./raw_data/positive/3771.wav,positive
9176,3626.wav,./raw_data/negative/3626.wav,negative
3388,3149.wav,./raw_data/positive/3149.wav,positive
2876,2689.wav,./raw_data/positive/2689.wav,positive
2817,2635.wav,./raw_data/positive/2635.wav,positive
5892,0635.wav,./raw_data/negative/0635.wav,negative
4506,4155.wav,./raw_data/positive/4155.wav,positive
5192,4773.wav,./raw_data/positive/4773.wav,positive
1198,1178.wav,./raw_data/positive/1178.wav,positive
9133,3588.wav,./raw_data/negative/3588.wav,negative
5937,0680.wav,./raw_data/negative/0680.wav,negative
2314,2182.wav,./raw_data/positive/2182.wav,positive
350,0351.wav,./raw_data/positive/0351.wav,positive
6503,122.wav,./raw_data/negative/122.wav,negative
3830,3547.wav,./raw_data/positive/3547.wav,positive
1915,1823.wav,./raw_data/positive/1823.wav,positive
940,0941.wav,./raw_data/positive/0941.wav,positive
5913,0656.wav,./raw_data/negative/0656.wav,negative
9264,3705.wav,./raw_data/negative/3705.wav,negative
1167,115.wav,./raw_data/positive/115.wav,positive
4216,3895.wav,./raw_data/positive/3895.wav,positive
2240,2115.wav,./raw_data/positive/2115.wav,positive
2697,2527.wav,./raw_data/positive/2527.wav,positive
8859,3340.wav,./raw_data/negative/3340.wav,negative
7640,2243.wav,./raw_data/negative/2243.wav,negative
10675,4976.wav,./raw_data/negative/4976.wav,negative
10070,4430.wav,./raw_data/negative/4430.wav,negative
4270,3943.wav,./raw_data/positive/3943.wav,positive
7702,23.wav,./raw_data/negative/23.wav,negative
10465,4787.wav,./raw_data/negative/4787.wav,negative
6312,1048.wav,./raw_data/negative/1048.wav,negative
9982,4351.wav,./raw_data/negative/4351.wav,negative
2542,2388.wav,./raw_data/positive/2388.wav,positive
1793,1713.wav,./raw_data/positive/1713.wav,positive
7450,2072.wav,./raw_data/negative/2072.wav,negative
2253,2127.wav,./raw_data/positive/2127.wav,positive
6145,0888.wav,./raw_data/negative/0888.wav,negative
1942,1848.wav,./raw_data/positive/1848.wav,positive
3874,3587.wav,./raw_data/positive/3587.wav,positive
4025,3722.wav,./raw_data/positive/3722.wav,positive
9320,3756.wav,./raw_data/negative/3756.wav,negative
2976,2779.wav,./raw_data/positive/2779.wav,positive
1207,1186.wav,./raw_data/positive/1186.wav,positive
5721,0464.wav,./raw_data/negative/0464.wav,negative
7159,1810.wav,./raw_data/negative/1810.wav,negative
3646,3381.wav,./raw_data/positive/3381.wav,positive
10229,4574.wav,./raw_data/negative/4574.wav,negative
9967,4338.wav,./raw_data/negative/4338.wav,negative
2706,2535.wav,./raw_data/positive/2535.wav,positive
4129,3816.wav,./raw_data/positive/3816.wav,positive
6233,0976.wav,./raw_data/negative/0976.wav,negative
2842,2658.wav,./raw_data/positive/2658.wav,positive
7801,2389.wav,./raw_data/negative/2389.wav,negative
5822,0565.wav,./raw_data/negative/0565.wav,negative
4321,399.wav,./raw_data/positive/399.wav,positive
5201,48.wav,./raw_data/positive/48.wav,positive
8306,2843.wav,./raw_data/negative/2843.wav,negative
7546,2159.wav,./raw_data/negative/2159.wav,negative
11065,299.wav,./raw_data/background/299.wav,background
9357,379.wav,./raw_data/negative/379.wav,negative
9658,406.wav,./raw_data/negative/406.wav,negative
2415,2273.wav,./raw_data/positive/2273.wav,positive
